hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Capella Singapore,Jasman,Singapore,One-Bedroom Villa with Private Pool,2 nights · May 2021,Couple,Very good,8,Alls good.,None that i can think off,Reviewed: 27 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Edmund,Singapore,One-Bedroom Villa with Private Pool,2 nights · April 2021,Group,Exceptional,10,"This is our second stay, and we loved it even more this time. Despite the safe management measures which didn’t seemed like it affected the experience. The staff were friendly, and every detailed were taken care of to the tee.","We booked a one bedroom villa, and was really happy with our decision. There were so much space. I loved every corner of it, the living room, the bed, the dipping pool, lounge chairs and the outdoor shower area. The toilet is larger than our own bedroom at home!",Reviewed: 20 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Wendy,Singapore,One-Bedroom Villa with Private Pool,2 nights · May 2021,Family,Always happy to be back!,8,We booked the one bedroom villa this time because we brought our 2 kids. The day bed in the living room was easily converted into a bed at night by the efficient staff. We enjoyed the serenity and the occasional visits by the peafowls. And our toilet is heated!!,Would be great if there is a play area for children.,Reviewed: 14 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Gulsen,Hong Kong,Premier Twin Room with Garden View,1 night · May 2021,Family,Fabulous stay,10,Would go back in a heartbeat,,Reviewed: 10 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Caroline,Singapore,One-Bedroom Villa with Private Pool,1 night · May 2021,Couple,Amazing staycation,9,"Loved the place, very exotic and so beautiful and stylish The staff is awesome and really nice! Very thoughtful attentions for my husband’s B-day (cake and little gift).An excellent experience overall!",The air con stopped during the night and impossible to re-start it. Once we opened the door we managed to make it work again.,Reviewed: 10 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Suthasinee,Singapore,Premier Double Room with Sea View,1 night · May 2021,Couple,Best staycation in SG,10,,Everything was perfect for staycation. Stafs are super friendly. Thank you auntie Hoon from the knolls for the best service. Enjoy to sit at the pool with some snack serving whole day. We dont feel like we are in Singapore 😍,Reviewed: 10 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Chuan,Singapore,Premier Twin Room with Garden View,1 night · May 2021,Couple,"Peaceful, classy, friendly and helpful staff....",8,Peaceful,Could be more pet friendly.... like allow pet at open air lounge area and can  have a meal there...,Reviewed: 4 May 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Yl,Singapore,Premier Double Room with Sea View,1 night · April 2021,Family,A peaceful and relaxing experience,9,"Service was excellent during my stay. Resort programmes (cocktail class, heritage tour) were enjoyable and succinct. Food quality for in-room dining was superb. High-tea at the Living Room was of excellent quality. Fitness Centre and Spa had nice and modern facilities. Room was comfortable, with excellent view, amenities, and Bose speakers.","In-room breakfast was slightly different from the menu - potato rosti turned out to be mini hashbrowns. Also there was no wholemeal toast available, even though there was a wide selection of butter/jam/marmalade provided. For the room, the aircon seemed to be non-inverter type, as it suddenly stopped after a while (i.e. no wind circulation from the fan also), then switched on again, causing hot/cold periods. No bidet in the bathroom. Shower controls in the room were slightly faulty. Swimming pool water was not so clean, partially due to the natural environment (leaves, twigs), but also visibly with hair/dirt.",Reviewed: 27 April 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Victoria,France,Premier Double Room with Sea View,2 nights · April 2021,Couple,It was so peaceful,10,It was a great journey. Everything was amazing. I really recommend it.,The only thing that could be improved is the quality of the food at Knolls which is quite costly but not great.,Reviewed: 13 April 2021,2024-02-11T04:42:19.682Z
Capella Singapore,Chi,Singapore,One-Bedroom Villa with Private Pool,2 nights · April 2021,Family,Very good,8,A little feeling of Bali at pool side,,Reviewed: 12 April 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Nichole,Singapore,Premier Twin Room with Garden View,2 nights · March 2021,Group,Superb,9,The room was very spacious. Nice pool.,The gym was a little stuffy,Reviewed: 4 April 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Russell,United Kingdom,Premier Double Room with Sea View,2 nights · April 2021,Couple,First Class luxury all the way.,9,"Service and food were predictably first class, as befits the premium price.Probrably the largest and nicest hotel room ive ever been in, with a huge picture window and one of the best views possible in Sentosa.","Beautifully appointed, but somehow a little lacking in true character: for all of its design features and colonial heritage, a little bland and soulless.There was nowhere near enough sunbeds around the pools, unless you were flexible enough to return every  2 hours hoping for the best.",Reviewed: 3 April 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Joo,Singapore,Sentosa Suite,3 nights · March 2021,Family,The best staycation I've been to! I will be back!,10,"Staff service is excellent. Very friendly and everything is well taken care of. The room is clean and well replenished with complimentary drinks. The resort programs are excellent for kids and my daughter enjoy it a lot. I had been to lots of staycations, and this is easily the best. First time there and will be back again .",None. Everything is good for us.,Reviewed: 28 March 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Aisyah,Singapore,Premier Double Room with Sea View,2 nights · March 2021,Couple,Amazing Stay,10,The room is clean and the staff are friendly and really helpful! They have a digital concierge where we can communicate via WhatsApp for any help! Glad there's shuttle bus to the hotel from Vivocity too :),Nothing not to like.,Reviewed: 24 March 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Izmk,Singapore,Premier Double Room with Sea View,1 night · March 2021,Solo traveller,Excellent experience!!!,10,"The room was so clean, the view was so nice and all the staffs are so polite.",NIL,Reviewed: 8 March 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Jo,Singapore,One-Bedroom Villa with Private Pool,2 nights · March 2021,Family,3 days 2 nights,10,Got a villa for 3 days 2 nights. Service was good. Hotel has everything prepared and also fulfil our demand.,,Reviewed: 7 March 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Morten,Singapore,One-Bedroom Villa with Private Pool,1 night · February 2021,Couple,Much needed break and relaxation - no better place than Capella to do so!,10,"Great breakfast, nice with a private villa with pool.",,Reviewed: 22 February 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Raudhah,Singapore,King Room with Garden View,1 night · January 2021,Family,Amazing.,10,"The check in was super fast! And the staff was very attentive to my needs. I was soaking wet from the rain, they checked in me immediately and helped us with the bath robe. The room was gorgeous. The toiletries are Aesop brand. And the cleanliness was tip top.",There was a sofa at the balcony which didnt look like it was well kempt.,Reviewed: 18 February 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Joyce,Singapore,Premier Double Room with Sea View,1 night · February 2021,Family,Luxury stay with good service and amenities,10,"I like the room, pool, spa and breakfast",Na,Reviewed: 16 February 2021,2024-02-11T04:42:28.740Z
Capella Singapore,Sulaiman,Saudi Arabia,One Bedroom Palawan Villa,2 nights · October 2023,Couple,Good overall,7,Friendly staff,Very expensive Access to the beach is not a straight forward process.In the pictures it’s appeared the room is sea view but in reality the sea is very far and you cannot see it.,Reviewed: 28 October 2023,2024-02-11T04:42:40.928Z
Capella Singapore,Mohanadass,Malaysia,Sentosa Suite,3 nights · April 2023,Couple,underwhelming,4,interesting historical site,lacking modern amenities,Reviewed: 23 April 2023,2024-02-11T04:42:40.928Z
Capella Singapore,Mohanadass,Malaysia,Premier Twin Room with Garden View,3 nights · April 2023,Couple,overpriced and very average,6,interesting historical setting,poorly managed,Reviewed: 23 April 2023,2024-02-11T04:42:40.928Z
Capella Singapore,Meidan,United States,One-Bedroom Villa with Private Pool,3 nights · July 2022,Couple,Could be awesome……but….,4,Room lovely,Room cleaning /. Housekeeping total crap,Reviewed: 8 July 2022,2024-02-11T04:42:40.928Z
Capella Singapore,Cyrielle,United Kingdom,One Bedroom Palawan Villa,1 night · May 2022,Couple,,7,,This review has been hidden because it doesn't meet our guidelines.,Reviewed: 8 May 2022,2024-02-11T04:42:40.928Z
Capella Singapore,Toshiya,Singapore,Premier Double Room with Sea View,2 nights · January 2022,Family,Facilities were amazing but poor quality of service made our experience terrible.,3,Facilities are very good including spacious room and swimming pool. Cassia restaurant was great in terms of food and quality of the services.,Internal communication between hotel staffs was terribly bad. None of our request before and during our stay were properly taken care of and I had to explain everything from the scratch whenever I tried to follow up on our requests. I really straggle to understand such a huge gap between poor quality of services and great quality of the facilities.,Reviewed: 1 February 2022,2024-02-11T04:42:40.928Z
Capella Singapore,Lim,Singapore,Two-Bedroom Villa,3 nights · December 2021,Family,Passable,5,,The pool and carpet very dirty,Reviewed: 2 January 2022,2024-02-11T04:42:40.928Z
Capella Singapore,Janet,Singapore,Premier Double Room with Sea View,2 nights · November 2021,Couple,Pleasant,6,The staff very pleasant. Bed comfortable.,"First night, our bath tub tap was spoiled and the shower room was not very clean. After their engineer came and fixed the tap we had to call twice before the housekeeping came to clean the bathroom as the floor was very wet. The service wasn't prompt enough. Second night we had to call for change of spoiled face towel and bottle water which should be replenished everyday. On the whole we are expecting higher housekeeping standard for this hotel and a bit disappointed.",Reviewed: 25 November 2021,2024-02-11T04:42:40.928Z
Capella Singapore,Alison,Singapore,Premier Double Room with Sea View,1 night · September 2021,Family,Good,7,The view.,The shower guage was broken. Water was so hot and could not be adjusted. The switches stick because of the humidity. There were no charging plates or cable connection to charge mobile devices.,Reviewed: 4 September 2021,2024-02-11T04:42:40.928Z
