Botanic Garden-1707390701
,username,rating,content,ip_address,time
USS,匿名用户,5.0,一直很贴心，服务很温暖，真的是没有啥说的，冲就完事了 总体很漂亮，是个令人放松的地方,北京,2023-08-27 16:00:42
USS,huananz-,5.0,好玩 就是晒,新加坡,2023-08-27 15:28:40
USS,小羊槑槑,4.0,【景色】不错的 【趣味】可以的 【性价比】还行,江苏,2023-08-27 14:29:06
USS,_WeCh****962441,5.0,一定要买快通 方便好多不然最小排队半小时 木乃伊最后再玩不用排队 可以自己带水进去里面景区水好贵吃也好贵不会查包 玩漂流记得带雨衣,广东,2023-08-27 03:55:09
USS,118****084,4.0,新加坡影城是全球最小的，在日本已经玩过一次，这次的新加坡再玩，主要是给孩子体验不同的感受！今天上午一直下雨，本来以为今天没法玩了，但是当我们冒雨到达门口时，雨停了，而且恰逢周一和雨天，感觉人不是很多，买了快速通道票，直接进去，没人排队，再看看旁边的普通票，也只是几个人排队，不知道是是不气幸运了！所以今天能玩的最尽兴，时间安排得也刚好衔接上，最热门的变形金刚闭馆维修，太遗憾了！过山车，儿子坐了两次，红线蓝线都坐了，说明人并不多，“遗失的世界”确实恐怖，吓得我再也不敢再去一次！漂流项目和水上世界，都很好玩，今天是玩的最嗨的一次，也算是花费的门票心理觉得值得了！可惜了，没有体验到变形金刚！对比之下，孩子们最喜欢的还是小黄人和哈利波特，可能还是日本的比较好玩！,广西,2023-08-27 03:13:50
USS,静静的溪流,3.7,没买优先免排队，太热了，随便一个项目都要排队好长时间。就去逛了逛，赶紧跑回酒店了。,河南,2023-08-26 12:36:13
USS,M29****0377,5.0,基本上都玩了，除了变形金刚维修闭馆。古埃及的木乃伊复仇记最刺激，全程拼死尖叫，吓的都不敢去玩太空堡垒。漂流那边排队排了两个小时，其他项目时间还好。,浙江,2023-08-26 12:10:09
USS,M23****5787,5.0,还好买了快通，否则热门项目要等好久！不要听某些攻略说的，多花几百游玩感受会好很多！,北京,2023-08-26 07:42:16
USS,M25****9004,5.0,提前入园真的很好，人都没有，拍照完美。而且可以趁人少先刷一个项目，建议要去太空堡垒的先刷这个项目，后面11点入园的排队就是100分钟起步了。,中国香港,2023-08-26 04:43:34
USS,ET2218,5.0,这是个世界有名的游乐园，有世界各国的人,广东,2023-08-26 04:39:07
USS,v****ny,5.0,很好。相对于迪士尼，游乐项目偏刺激一点。适合大一点孩子，尤其大热门项目太空堡垒过山车，我家孩子就没敢去玩。排队不算严重。基本看着app导引，一天下来玩的不少了。唯一遗憾是变形金刚项目关闭了。,广东,2023-08-26 03:16:22
USS,138****1815,5.0,非常好玩明年再带儿子去新加坡环球影城,江苏,2023-08-26 02:25:05
USS,狂狂克里斯,5.0,无需取票 直接QR码入园 建议购买速通 不然排队影响体验 虽然比北京小 但是体验不错 木乃伊好玩 芝麻街很一般 出行当天变形金刚维护 最大的过山车有人类和机甲可以选择 别的有时间就玩玩 携程出票很快,辽宁,2023-08-26 00:39:06
USS,白衣熊,5.0,有无限次快速通道真的太方便了，我因为玩的项目不多，只买了单次，老公和孩子们买的无限次，暑假环球人很多，经常有排队120分钟的项目，快速通道非常给力，有三个项目不能用，见图，节假日推荐购买，而且一定要提前购买，当天可能已经没有了,四川,2023-08-25 17:20:12
USS,白衣熊,5.0,有无限次快速通道真的太方便了，暑假环球人很多，经常有排队120分钟的项目，快速通道非常给力，有三个项目不能用，见图，节假日推荐购买，而且一定要提前购买，当天可能已经没有了,四川,2023-08-25 17:16:58
USS,匿名用户,4.0,总体来说蛮好的，人不是特别多，排队也没有美国的久，但是设施比较少可能是因为园区比较小的原因，去的时候小黄人那块正在修，觉得最不错的是木乃伊那个过山车和有个特效片场👍🏻👍🏻,新加坡,2023-08-25 15:14:12
USS,匿名用户,5.0,好好好好好,广东,2023-08-25 13:22:31
USS,匿名用户,5.0,人跟北京环球影城比起来少太多了，但很多项目还是需要排长队。不是很大的地方，世界各地人们涌入园中，感觉不错。买了提前入园，不错的选择。,新加坡,2023-08-25 09:39:46
USS,M31****4055,5.0,出票快，入园也快，总体满意,北京,2023-08-25 07:34:46
USS,ldlbz,4.0,很不错哦。做索道去岛上 直接走路就到了,广东,2023-08-25 07:06:55
USS,M43****966,4.0,不错，提前入园票感觉更合适不爱玩刺激的人。,福建,2023-08-25 03:45:01
USS,骑单车的鱼,5.0,还不错吧，！！！,上海,2023-08-25 00:46:04
USS,匿名用户,4.0,出票快方便,四川,2023-08-24 16:23:36
USS,吃喝玩乐的西瓜瓜,5.0,【景色】各种布景也好漂亮的，每个主题都有 【趣味】超级好玩！！ 【性价比】肯定超值呀！新加坡的场馆设施弄的挺好的，物超所值,北京,2023-08-24 14:51:36
USS,zmlaser,4.0,排队人太多，适合小朋友过过瘾。,北京,2023-08-24 14:17:08
USS,匿名用户,4.7,人多，人真多，8月去的，推荐优速通提前买，买迟了就没了😂,天津,2023-08-24 06:51:51
USS,匿名用户,4.0,真心推荐买了去玩，要不然排队排到崩溃，人很多真的很多，带孩子的别省这点钱了，不用再问暑假人多不多了问题了。,天津,2023-08-24 06:31:32
USS,M48****5998,4.0,人也太多了🤦‍♂️排一个变形金刚等了近四个小时，普通的室外项目排了三小时前面还有很多人就放弃了，就刷了几个项目。园比较小，但还是建议买优速通。,江苏,2023-08-24 05:27:59
USS,M33****2410,3.0,感觉设施都很老了，没什么特别的，就玩了一个项目，没什么好玩的,上海,2023-08-24 03:29:06
USS,匿名用户,4.0,有点小，项目不多,江苏,2023-08-24 03:25:08
USS,黄小燕,5.0,刺激，高吓，过山车太恐怖了，木乃伊过山车全程闭眼尖叫，10岁儿子玩了2次，黑白双轨玩了6次，还是要买快速通道，不然人太多了，要排2个小时，,福建,2023-08-24 02:57:58
USS,匿名用户,5.0,好玩还会来,北京,2023-08-23 23:13:23
USS,110****709,5.0,好玩还会来,北京,2023-08-23 23:13:09
USS,Sally444444,5.0,出票超级快！点赞的！,新加坡,2023-08-23 15:44:16
USS,M53****5915,5.0,非常好玩！,浙江,2023-08-23 12:59:08
USS,匿名用户,4.3,园区确实很迷你 营业时间太短了 人多的时候 项目玩不玩,新加坡,2023-08-23 00:20:37
USS,由我决定,5.0,人生去过的第一个环球影城，好喜欢那个感觉，好想再去,北京,2023-08-22 12:55:05
USS,WA****10,5.0,园区很小，但值得一玩,上海,2023-08-22 10:52:24
USS,M76****24,5.0,买了快速票，确实不用怎么排队，除了贵没毛病,广东,2023-08-22 10:12:01
USS,匿名用户,1.0,非常不满意 圣淘沙 和携程订单，环球影城➕海洋馆的配套，真差劲， 环球影城玩必须一天时间、里面很多项目全都是需要排队一小时，一玩出来海洋馆就关门了，我相信很多游客飞新加坡旅游的游客， 不止我发生这样的事情 ，我建议游客们去购票处 购票，不需要携程订票，还贵 ～,新加坡,2023-08-22 09:17:59
USS,小新的星辰大白开始,5.0,一家人一起去的，大家都很开心,江苏,2023-08-22 05:31:09
USS,小新的星辰大白开始,5.0,娱乐性体验非常好。适合家庭出游,江苏,2023-08-22 05:30:32
USS,139****8211,5.0,园区不大，如果游玩项目不多，可以不选择快速，看需求，使用还是方便的。,浙江,2023-08-22 02:39:18
USS,139****8211,5.0,扫码进园，很方便,浙江,2023-08-22 02:38:17
USS,匿名用户,5.0,可惜变形金刚项目不开放,新加坡,2023-08-22 01:45:33
USS,139****6976,5.0,快速卡在暑假还是非常有用的。一整天正好全部项目都玩了一遍。水世界的表演也看到了。非常完美的一天。下雨也不必太担心。有许多顶棚遮雨。,新加坡,2023-08-21 14:21:50
USS,狮子王-007,3.3,感觉一般性，比较小，跟国内游乐场差距有,浙江,2023-08-21 14:15:29
USS,FHSJEJGVC,0.0,虽然很小，但是新加坡环球影城一个还是要要去的地方，也要腾出大量的时间在里面,河北,2023-08-21 12:43:01
USS,M29****7432,5.0,接机效率高，挺方便的,江苏,2023-08-21 10:59:16
USS,231****750,4.3,刚进园就遇上大暴雨，只能返回酒店换了衣服鞋子再进园😂😂😂建议穿凉鞋，下雨也不怕。快速通买单次的足够了，毕竟18点就要闭园，时间有限。,上海,2023-08-21 06:46:21
USS,匿名用户,5.0,小而美，来新加坡必刷！买了单次优速通体验感很好呀！埃及法老的诅咒心跳程度五颗星！小龙和豌豆等几个不刺激的，我娃都刷了两遍！侏罗纪漂流全湿啦，不过一会儿就干！美好的回忆！,湖北,2023-08-21 05:15:46
USS,匿名用户,5.0,超棒！比北京环球影城体验感好多了，幸亏买了优速通不用排队，携程应该是性价比很高的了！强烈建议买单次优速通，别买多次，单次就足够了！,湖北,2023-08-21 05:11:20
USS,FelixChen722,5.0,方便快捷，不错,浙江,2023-08-21 05:04:21
USS,M30****8895,5.0,还是很不错，就是排队走得排。最好选在非节假日去，稍微少一些人吧。,四川,2023-08-21 04:15:28
USS,M16****148,5.0,不错 圣淘沙很美,浙江,2023-08-21 03:16:12
USS,M16****148,5.0,很好 也没有排队很久,浙江,2023-08-21 03:15:51
USS,Nigrum  elf,5.0,携程的优先入园只能拍拍照，项目11点开放，其实10:30排队入园，进去后每个项目显示的排队时间也就是五分钟，其实就是不需要排队，随到随玩，大概玩完两个项目后，排队时间开始加长，但比北京的人还是少太多太多了。不过园内六点闭园，一定控制好时间，因为环球周边纪念品商店也基本6:30左右关闭哦。红线过山车跟北京环球差不多，蓝线过山车真的很吓人很刺激，第一排没有前挡，每排脚下都没有踏板，很爽。如果不是计划每个项目都打卡，快捷票完全可以省下来，如果买。建议提前购入,山东,2023-08-21 03:09:10
USS,兰登冯梦龙,5.0,入园直接刷二维码很方便、省去了不少时间、门票对比过了这里买的最优惠、和家人们玩的很开心！新加坡的环球影城虽然小也挺好玩的！,上海,2023-08-21 00:44:18
USS,匿名用户,5.0,非常方便，可以马上买当天的票入园，不用提前预定，直接刷码进园，真的非常非常方便推荐！！！！！！！！！！！！！！！！！！！,广东,2023-08-20 17:10:54
USS,M29****8551,5.0,新加坡最知名的景点之一环球影城。,安徽,2023-08-20 15:07:20
USS,匿名用户,5.0,总体上不错,广东,2023-08-20 12:42:42
USS,weijue33,5.0,钱花的值得，适合小孩子玩。木乃伊复仇,浙江,2023-08-20 11:30:43
USS,惠嫌,5.0,景色宜人，游戏的地方很多，项目多,浙江,2023-08-20 09:56:42
USS,E48****12,5.0,速度够快，即买即用！,新加坡,2023-08-20 08:33:30
USS,youlan188,5.0,下去去一定提前买快通票，要不什么也要排队很久。上午11点才营业，下午5点就下班了，不买个快速通道票真的很浪费时间,山东,2023-08-20 07:21:37
USS,匿名用户,5.0,体验非常好,四川,2023-08-20 07:01:07
USS,阿丹,5.0,不用拍很久队，天气也还友善,甘肃,2023-08-20 06:33:45
USS,匿名用户,4.0,总体设施和管理都比较满意，美中不足的是适合中老年人的项目不如迪斯尼丰富。,上海,2023-08-19 21:46:31
USS,200****895,3.7,Too many people during the summer vacation and be in the line all the time.,马来西亚,2023-08-19 17:28:18
USS,121****908,1.7,只开半天！排队排死，没有限制客流量，项目也没啥创意，服务人员态度冷硬，很多设施坏的！东西巨贵，想钱想疯了。,浙江,2023-08-19 14:49:52
USS,139****2292,4.0,曝光携程网抢钱啊！！提前一天下单第二天的门票，立马预约，第二天全天约不上，还不退款，交涉几天各种找条款搪塞不退款，以后再也别用携程了，店大欺客啊！[捂脸][捂脸][捂脸],江苏,2023-08-19 08:37:14
USS,ye****712,5.0,还不错吧！,菲律宾,2023-08-19 08:20:30
USS,匿名用户,5.0,不错的体验,广东,2023-08-19 06:22:34
USS,300****164,3.7,几年前去的，不买vip排队排半死,浙江,2023-08-19 03:34:11
USS,开水哥,3.0,后悔没有购买优速通，直接排队一个项目就2个小时，普通票玩不了几个项目，里面项目的刺激度也一般，互动感也没那么强，总体觉得乐园小而人多，泡一天几乎大部门时间都是在排队，乐趣性较差！,上海,2023-08-19 03:15:01
USS,M47****8408,5.0,新加坡环球影城游玩感受非常好！游乐项目，购物体验都超级棒！,新加坡,2023-08-19 01:47:34
USS,屹宇,5.0,乐园是真的很小，用不了太多时间就能逛完了，很多也不用排队等待,广东,2023-08-19 01:43:43
USS,津霸王,5.0,位于新加坡圣陶沙的环球影城是世界上著名的游乐城，宏伟而壮观，各类游乐项目一应俱全，以过山车最为著名,江苏,2023-08-18 14:56:24
USS,long1009,5.0,早上11 点开门，可以带水和食物进去 做好攻略，可以玩很多项目，变形金刚、水世界表演、木乃伊都是很精彩的项目,四川,2023-08-18 11:54:57
USS,匿名用户,5.0,环球影城值得一去，虽然中途下雨了，但不影响游玩，别有一番乐趣。,新加坡,2023-08-18 11:30:21
USS,_WeCh****497658,4.0,人真的是太多了，漂流项目优速通排了将近1小时，天幕飞行很短很短，排了30分钟，还没来的及紧张😓就已经回来了，时间紧凑的人可以直接放弃此项目。有惊喜的项目是靴子猫和芝麻街还有4D史莱克。实际好玩程度我觉得不如北京环球。另外三个大型过山车🎢没有勇气尝试,天津,2023-08-18 11:04:50
