username,rating,content,time,image,UserURL,Attraction,is_english
kyara,4.0,因为小朋友甲沟炎，所以没有下水，海豚非常可爱，岸边虽然互动短，但是很有趣。198新的照片太贵了，没有下手。,24/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180502935?locale=en-SG,SEA Aquarium,False
坡岛逗你玩,5.0,太方便了比现场买票方便多了,08/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180350374?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,买票方便，景点集中好逛,07/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180648940?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,馆很大，走一圈步需要走回头路，可以转出来。这点设计很好。去的时候正逢暑假，人很多。潦草走一圈，就结束了。体验感不强.以后有机会，淡季去看看。,25/08/23,3,https://sg.trip.com/review/sea-aquarium-101913-178586268?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,大鱼缸贼拉拉霸气,04/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180609908?locale=en-SG,SEA Aquarium,False
涵淇粑粑,5.0,很精彩，很实惠,30/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180574423?locale=en-SG,SEA Aquarium,False
M30***09,5.0,非常好，便捷,02/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180591735?locale=en-SG,SEA Aquarium,False
M32***91,5.0,孩子逛了两遍,27/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180522723?locale=en-SG,SEA Aquarium,False
Zx321111,5.0,个人还可以吧,24/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180501485?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,到了入口才买的，出票很快，带着一岁半小朋友玩完全够玩，不用出室外就能逛完，我自己很喜欢；只是暑假人比较多，场馆不是很大，半天就逛完了,01/09/23,3,https://sg.trip.com/review/sea-aquarium-101913-178751259?locale=en-SG,SEA Aquarium,False
jufi,5.0,整体还行哦,05/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180640465?locale=en-SG,SEA Aquarium,False
E16***34,5.0,非常不错！,02/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180590926?locale=en-SG,SEA Aquarium,False
Dr.王大龍 ™ 🇻🇺🇬🇼,5.0,可以说是说,01/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180273025?locale=en-SG,SEA Aquarium,False
NoAnswer123,5.0,干净，卫生，携程订票比现场还便宜呢，坐123路公交车就能到这个海洋馆，才1块钱的车票，可以先在门口的马来西亚美食街吃点饭，经济实惠,04/10/23,3,https://sg.trip.com/review/sea-aquarium-101913-179249151?locale=en-SG,SEA Aquarium,False
134***97,5.0,喜欢拍照的可以去，国内这种水准的海洋馆有几个了,04/10/23,5,https://sg.trip.com/review/sea-aquarium-101913-179254357?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,12年前来过一次，和现在没什么大变化，里面的小动物一看就被照顾的很好～整个水族馆不是很大，一小时足够了，感觉很适合亲子出游。,09/10/23,3,https://sg.trip.com/review/sea-aquarium-101913-179341847?locale=en-SG,SEA Aquarium,False
Anonymous User,4.0,了解海洋知识确实还是不错的，大概2个小时差不多。可以和旁边的环球影城安排在一天玩。,11/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180667775?locale=en-SG,SEA Aquarium,False
_CF***57,5.0,全球最大的海洋馆，沉浸在蓝色的海洋世界中，很享受很惬意，值得一来。携程订票也很方便，当天拍当天可用，价格也相对实惠点。,04/10/23,3,https://sg.trip.com/review/sea-aquarium-101913-179256673?locale=en-SG,SEA Aquarium,False
Anonymous User,4.0,室内遛娃，真的是凉快又省力海洋馆场地也不大，2小时足以管内还有体验区，洗手后可以触摸海洋动物还有很多科普知识我这个大人都看得津津有味我最喜欢看的水母~~,06/09/23,4,https://sg.trip.com/review/sea-aquarium-101913-178850378?locale=en-SG,SEA Aquarium,False
景洪齐桓公,4.0,没有对比就没有伤害，只能说大成都现在确实已经是国际大都市了。,20/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180447944?locale=en-SG,SEA Aquarium,False
SQD-blossom,5.0,不错，和孩子一起！,05/08/23,5,https://sg.trip.com/review/sea-aquarium-101913-178151446?locale=en-SG,SEA Aquarium,False
SQD-blossom,5.0,不错，孩子喜欢。,05/08/23,6,https://sg.trip.com/review/sea-aquarium-101913-178151441?locale=en-SG,SEA Aquarium,False
John_Du,5.0,其实很小。就是一个空间分出了上下几层。丰富度还是很高的,18/12/23,1,https://sg.trip.com/review/sea-aquarium-101913-180120517?locale=en-SG,SEA Aquarium,False
Smile-to-Tracy,4.0,SEA海洋馆很小，1个小时估计就走完了。水母有点多的，其他感觉没啥特别的，里面的兔子冰激淋12新币1个，其他纪念品淘宝价和新币差不多吧，不值得购买，质量也不是很好的样子。,01/09/23,3,https://sg.trip.com/review/sea-aquarium-101913-178746721?locale=en-SG,SEA Aquarium,False
景洪齐桓公,4.0,小朋友去看看，还是可以，物价票价着实贵了一些。,20/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180447919?locale=en-SG,SEA Aquarium,False
135***22,5.0,超级推荐，环境好，趣味性强，还能摸海星,13/08/23,4,https://sg.trip.com/review/sea-aquarium-101913-178271746?locale=en-SG,SEA Aquarium,False
M83***24,4.0,据说是亚洲最大的，里面生物也非常丰富，适合带孩子来。人有点多，里面东西超级贵。,10/08/23,6,https://sg.trip.com/review/sea-aquarium-101913-178232158?locale=en-SG,SEA Aquarium,False
瑛楠,4.0,海洋馆看多了，跟长隆比，没有什么优势,03/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180596490?locale=en-SG,SEA Aquarium,False
King-san,5.0,非常不错，值得一去，小孩挺涨知识点,02/10/23,4,https://sg.trip.com/review/sea-aquarium-101913-179220696?locale=en-SG,SEA Aquarium,False
205***95,4.0,地方不大，性价比一般吧。,27/01/24,0,https://sg.trip.com/review/sea-aquarium-101913-180523937?locale=en-SG,SEA Aquarium,False
smallyuer06,5.0,小朋友玩的特别开心，馆里里面有实验室，女儿说以后姐姐可以去上班,26/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179881670?locale=en-SG,SEA Aquarium,False
TopangaL,5.0,第二次来，舒服，两个小时内可以逛完，接着去水上乐园，比较方便。,28/10/23,0,https://sg.trip.com/review/sea-aquarium-101913-179557623?locale=en-SG,SEA Aquarium,False
_We***38,5.0,值得一去 没有动物表演,27/10/23,1,https://sg.trip.com/review/sea-aquarium-101913-179551809?locale=en-SG,SEA Aquarium,False
Anonymous User,4.0,有机会值得一看,16/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180754139?locale=en-SG,SEA Aquarium,False
118***44,4.0,有海龙和海牛,16/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180758540?locale=en-SG,SEA Aquarium,False
M36***16,3.0,一般，没有自我介绍那么震撼，孩子超过12岁就不建议过来了。但是游客安全和管理做的非常好。,13/12/23,3,https://sg.trip.com/review/sea-aquarium-101913-180071469?locale=en-SG,SEA Aquarium,False
smallyuer06,5.0,里面有很多以前没有见过的鱼种，知识性特别强！,25/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179877600?locale=en-SG,SEA Aquarium,False
Anonymous User,4.0,总的来说内容较少，拍照也不太出片，小鱼很多，有个鲨鱼池，还有个巨大的鱼池还不错,07/08/23,4,https://sg.trip.com/review/sea-aquarium-101913-178181622?locale=en-SG,SEA Aquarium,False
津霸王,5.0,美丽的海洋世界，奇妙而梦幻，各种海洋生物游戈在大大的玻璃缸中，太壮观了,20/08/23,0,https://sg.trip.com/review/sea-aquarium-101913-178520698?locale=en-SG,SEA Aquarium,False
D26***95,5.0,出票方便 比官网便宜 玩的挺开心,19/08/23,3,https://sg.trip.com/review/sea-aquarium-101913-178496980?locale=en-SG,SEA Aquarium,False
Anonymous User,4.0,海洋馆很小，一下子就逛完了,13/08/23,9,https://sg.trip.com/review/sea-aquarium-101913-178276880?locale=en-SG,SEA Aquarium,False
美肥猪,5.0,就在圣淘沙，环球影城边上,06/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179703826?locale=en-SG,SEA Aquarium,False
298***62,5.0,海洋馆虽然不大，还可以！,27/10/23,0,https://sg.trip.com/review/sea-aquarium-101913-179550724?locale=en-SG,SEA Aquarium,False
Anonymous User,3.0,整体一般，不值这个价，不过新加坡物价本来比国内贵，这种海洋馆国内很多地方都做的更好亮点：水母展馆很漂亮，几个品种的水母真的很美，我拍了视频分享,18/08/23,1,https://sg.trip.com/review/sea-aquarium-101913-178370594?locale=en-SG,SEA Aquarium,False
135***12,5.0,值得一去 小朋友很喜欢,17/12/23,0,https://sg.trip.com/review/sea-aquarium-101913-180086399?locale=en-SG,SEA Aquarium,False
Chilam,5.0,总体来说还是值得一去,03/12/23,0,https://sg.trip.com/review/sea-aquarium-101913-179991755?locale=en-SG,SEA Aquarium,False
E04***10,5.0,和大连的圣亚差不多,21/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179859996?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,很干净，环境很好,14/12/23,0,https://sg.trip.com/review/sea-aquarium-101913-180072960?locale=en-SG,SEA Aquarium,False
Anonymous User,5.0,好地方 值得多去,28/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179932529?locale=en-SG,SEA Aquarium,False
雨追的人,5.0,海洋馆非常适合小盆友去，很多鱼在眼前游，小朋友很喜欢，非常推荐。还有很多鱼类的知识贴在墙上，小朋友既可以游玩也可以去了解相关鱼类知识，,12/09/23,0,https://sg.trip.com/review/sea-aquarium-101913-178953818?locale=en-SG,SEA Aquarium,False
_We***24,5.0,真的很赞呀！,05/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179699975?locale=en-SG,SEA Aquarium,False
哈信,4.0,海洋馆还真的不是很大，不过海洋小动物还真的是品种齐全,05/10/23,4,https://sg.trip.com/review/sea-aquarium-101913-179268770?locale=en-SG,SEA Aquarium,False
希洪吉罗德,5.0,新加坡海洋馆，就在著名的度假圣地圣淘沙，可以来逛逛。,13/09/23,0,https://sg.trip.com/review/sea-aquarium-101913-178963347?locale=en-SG,SEA Aquarium,False
lazzzzzy,5.0,很好看值得,08/12/23,0,https://sg.trip.com/review/sea-aquarium-101913-180012926?locale=en-SG,SEA Aquarium,False
部落里的熊,5.0,很不错很好,07/12/23,0,https://sg.trip.com/review/sea-aquarium-101913-180007098?locale=en-SG,SEA Aquarium,False
🦦(接好运版),5.0,超棒的环境,13/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179783004?locale=en-SG,SEA Aquarium,False
leeseabird,5.0,相比之前的海洋馆 这个设施新 还可以和海豚互动,06/09/23,0,https://sg.trip.com/review/sea-aquarium-101913-178853349?locale=en-SG,SEA Aquarium,False
_5.颜.6.s,5.0,环境还不错，看到了很多稀奇古怪的海洋生物，学习到了很多的海洋知识，孩子很喜欢看。,15/08/23,1,https://sg.trip.com/review/sea-aquarium-101913-178314018?locale=en-SG,SEA Aquarium,False
M27***34,3.0,大家还是要小心分辨携程的点评，这个海洋馆在携程被吹爆，全球前十应该不是因为规模和内容，可能更多基于这个海洋馆的理念，就规模大小和海洋生物种类来说着实和国内稍具规模的海洋馆是没法比的，当然了，来岛上休闲看看还是可以啦,02/08/23,0,https://sg.trip.com/review/sea-aquarium-101913-178105211?locale=en-SG,SEA Aquarium,False
qingxinxin,5.0,真的很好玩的海洋馆的哦，不错不错吧,14/09/23,0,https://sg.trip.com/review/sea-aquarium-101913-178979686?locale=en-SG,SEA Aquarium,False
陈忆玲,5.0,感觉不错哦 我觉得很好 哈哈哈还好还好,12/09/23,0,https://sg.trip.com/review/sea-aquarium-101913-178958226?locale=en-SG,SEA Aquarium,False
Anonymous User,3.0,海洋馆好小，没表演，比香港查太多,14/02/24,0,https://sg.trip.com/review/sea-aquarium-101913-180732241?locale=en-SG,SEA Aquarium,False
小舍儿,5.0,海洋馆不错，表演挺有特色，值得。,17/08/23,0,https://sg.trip.com/review/sea-aquarium-101913-178347232?locale=en-SG,SEA Aquarium,False
139***55,5.0,内容浅显，很适合做海洋科普呢38米长，8米高的全景观赏鱼缸就算坐着发呆也不错的也有小得需要用放大镜的小可爱摇摇摆摆最可爱的是一直在海底睡觉打呼的eel了,07/03/23,9,https://sg.trip.com/review/sea-aquarium-101913-175109579?locale=en-SG,SEA Aquarium,False
杜一峰,5.0,小朋友非常多，非常好玩的地方。,19/08/23,0,https://sg.trip.com/review/sea-aquarium-101913-178491084?locale=en-SG,SEA Aquarium,False
lun***02,5.0,很小很精致，新加坡的景点都不大，但是维护的都很新，整体感受是非常舒服的,04/08/23,1,https://sg.trip.com/review/sea-aquarium-101913-178128658?locale=en-SG,SEA Aquarium,False
yan***bs,4.0,喜欢各种鱼类和海洋生物的大小盆友们都值得去，海洋馆很大，水族生物种类也非常多样，不错的消暑地,03/08/23,0,https://sg.trip.com/review/sea-aquarium-101913-178126261?locale=en-SG,SEA Aquarium,False
Stchxy,4.0,感觉一般吧,02/08/23,4,https://sg.trip.com/review/sea-aquarium-101913-178103999?locale=en-SG,SEA Aquarium,False
_We***55,5.0,旅途路上，总有不期而遇的温暖，在这里，满意只是期待，感动与惊喜才是一直追求的方向。,15/10/23,0,https://sg.trip.com/review/sea-aquarium-101913-179419281?locale=en-SG,SEA Aquarium,False
M67***65,5.0,早上10点到达，扫描检了电子票就能进入，很方便。整个场馆很大，各种海洋生物种类丰富。虽然是节假日，但是人也不是很多，挺好的,07/04/23,9,https://sg.trip.com/review/sea-aquarium-101913-175433697?locale=en-SG,SEA Aquarium,False
姜饼熊的旅行,3.0,也许是暑假的原因，人真的太多了，馆并不大，最多也就能逛一两个小时，新加坡什么感觉都很小，环球影城更加小，体验感都很一般。,28/11/23,0,https://sg.trip.com/review/sea-aquarium-101913-179934605?locale=en-SG,SEA Aquarium,False
M29***77,5.0,小朋友们特别喜欢，也不是特别累。在巨大的玻璃那里还有潜水员喂食，非常不错！,26/08/23,0,https://sg.trip.com/review/sea-aquarium-101913-178605911?locale=en-SG,SEA Aquarium,False
Roeki Hu,5.0,比较小，但是也还不错，海洋动物不多,23/08/23,1,https://sg.trip.com/review/sea-aquarium-101913-178566171?locale=en-SG,SEA Aquarium,False
