username,rating,content,time,image,UserURL,Attraction,is_english,is_japanese,cleaned_content,all_words,verbs,nouns,adjectives
HS720,5.0,下午携程网上购票，五秒出电子票。看了时光穿梭 ，很好玩儿，不错的体验。天快黑时登上摩天轮，可以坐15人，宽敞还可以自由走动，美景尽收眼底。开心愉悦的体验。,30/06/23,3,https://sg.trip.com/review/singapore-flyer-10758467-177322083?locale=en-SG,Singapore Flyer,False,False,下午携程网上购票五秒出电子票。看了时光穿梭 很好玩儿不错的体验。天快黑时登上摩天轮可以坐人宽敞还可以自由走动美景尽收眼底。开心愉悦的体验。,下午 携程网 购票 五秒 出 电子 票 时光 穿梭   好玩儿 不错 体验 天 快 黑 登上 摩天轮 坐 宽敞 自由 走动 美景 尽收眼底 开心 愉悦 体验,出 穿梭 好玩儿 登上 坐 走动 开心,携程网 购票 电子 票 时光 体验 摩天轮 美景 体验,不错 快 黑 宽敞 自由 愉悦
_M1***27,5.0,这种形式对餐饮的要求不能太高，但也过得去，尤其甜品意外好吃。环境和服务都不错，许久未见的朋友一起聊聊天，看看夜景，总共大概一小时，也是个不错的选择。,11/06/23,3,https://sg.trip.com/review/singapore-flyer-10758467-176219029?locale=en-SG,Singapore Flyer,False,False,这种形式对餐饮的要求不能太高但也过得去尤其甜品意外好吃。环境和服务都不错许久未见的朋友一起聊聊天看看夜景总共大概一小时也是个不错的选择。,形式 餐饮 太 高 过得去 甜品 意外 好吃 环境 服务 不错 许久 未见 朋友 聊聊天 夜景 总共 大概 小时 不错 选择,过得去 服务 未见 选择,形式 餐饮 甜品 环境 朋友 夜景 小时,高 意外 好吃 不错 不错
゛无名小姐💙,5.0,很不错的体验！夜晚看到的灯火辉煌的新加坡🇸🇬,22/06/23,8,https://sg.trip.com/review/singapore-flyer-10758467-176629953?locale=en-SG,Singapore Flyer,False,False,很不错的体验。夜晚看到的灯火辉煌的新加坡,不错 体验 夜晚 灯火辉煌 新加坡,,体验 新加坡,不错
新加坡旅行者,5.0,【景色】新加坡摩天轮景色宜人，是到新加坡旅游的时候打卡胜地，在摩天轮上可以俯瞰整个新加坡滨海湾的景色。【趣味】非常值得游览观光。【性价比】性价比超高。,30/04/23,0,https://sg.trip.com/review/singapore-flyer-10758467-175668442?locale=en-SG,Singapore Flyer,False,False,景色新加坡摩天轮景色宜人是到新加坡旅游的时候打卡胜地在摩天轮上可以俯瞰整个新加坡滨海湾的景色。趣味非常值得游览观光。性价比性价比超高。,景色 新加坡 摩天轮 景色宜人 新加坡 旅游 打卡 胜地 摩天轮 俯瞰 新加坡 滨海湾 景色 趣味 值得 游览 观光 性价比 性价比 超高,旅游 打卡 俯瞰 值得 游览 超高,景色 新加坡 摩天轮 景色宜人 新加坡 胜地 摩天轮 新加坡 滨海湾 景色 趣味 观光 性价比 性价比,
糖糖ttttt,5.0,景色超棒，一家人玩得很开心！,08/07/23,7,https://sg.trip.com/review/singapore-flyer-10758467-177517593?locale=en-SG,Singapore Flyer,False,False,景色超棒一家人玩得很开心。,景色 超棒 一家人 玩 开心,玩 开心,景色 超棒 一家人,
新加坡旅行者,5.0,【景色】新加坡摩天观景轮可以俯瞰整个滨海地区的美丽风景，是来新加坡旅游的时候打卡胜地。【趣味】非常值得游览观光。【性价比】性价比超高。,29/01/23,0,https://sg.trip.com/review/singapore-flyer-10758467-174742775?locale=en-SG,Singapore Flyer,False,False,景色新加坡摩天观景轮可以俯瞰整个滨海地区的美丽风景是来新加坡旅游的时候打卡胜地。趣味非常值得游览观光。性价比性价比超高。,景色 新加坡 摩天 观景 轮 俯瞰 滨海 地区 美丽 风景 新加坡 旅游 打卡 胜地 趣味 值得 游览 观光 性价比 性价比 超高,俯瞰 旅游 打卡 值得 游览 超高,景色 新加坡 摩天 观景 滨海 地区 美丽 风景 新加坡 胜地 趣味 观光 性价比 性价比,
M27***96,5.0,还不错😊,11/07/23,6,https://sg.trip.com/review/singapore-flyer-10758467-177552200?locale=en-SG,Singapore Flyer,False,False,还不错,不错,,,不错
尹太太,5.0,晚上有夜景,05/07/23,7,https://sg.trip.com/review/singapore-flyer-10758467-177480040?locale=en-SG,Singapore Flyer,False,False,晚上有夜景,晚上 夜景,,夜景,
M42***91,5.0,亚洲第一高的摩天轮，到了最高点还是很震撼的，繁忙的港口、近在眼前的金沙酒店、碰到暴雨天，还能看到这边晴空万里，远处市中心乌云密布,08/05/23,2,https://sg.trip.com/review/singapore-flyer-10758467-175772368?locale=en-SG,Singapore Flyer,False,False,亚洲第一高的摩天轮到了最高点还是很震撼的繁忙的港口近在眼前的金沙酒店碰到暴雨天还能看到这边晴空万里远处市中心乌云密布,亚洲 第一 高 摩天轮 最高点 震撼 繁忙 港口 近在眼前 金沙 酒店 碰到 暴雨 天 晴空万里 远处 市中心 乌云密布,震撼 碰到,亚洲 摩天轮 最高点 港口 金沙 酒店 暴雨 市中心 乌云密布,高 繁忙
waterring,4.0,摩天轮转一圈半个小时，能饱览新加坡繁华璀璨夜景，看车水马龙流光溢彩，夜间霓虹斑斓，更显时尚摩登都市气息。小孩子会很喜欢。,27/04/23,4,https://sg.trip.com/review/singapore-flyer-10758467-175635000?locale=en-SG,Singapore Flyer,False,False,摩天轮转一圈半个小时能饱览新加坡繁华璀璨夜景看车水马龙流光溢彩夜间霓虹斑斓更显时尚摩登都市气息。小孩子会很喜欢。,摩天轮 转 一圈 半个 小时 饱览 新加坡 繁华 璀璨 夜景 车水马龙 流光溢彩 夜间 霓虹 斑斓 显 时尚 摩登 都市 气息 小孩子 喜欢,转 饱览 显 喜欢,摩天轮 小时 新加坡 夜景 车水马龙 霓虹 时尚 摩登 都市 气息 小孩子,繁华
SISISIY,5.0,全世界现在是排名第三高的摩天轮🎡，每个仓可以坐28人，有28个观景仓，绕一圈需要38分钟，所以非常值得上去看看风景的,26/02/23,0,https://sg.trip.com/review/singapore-flyer-10758467-175030784?locale=en-SG,Singapore Flyer,False,False,全世界现在是排名第三高的摩天轮每个仓可以坐人有个观景仓绕一圈需要分钟所以非常值得上去看看风景的,全世界 排名 第三 高 摩天轮 仓 坐 有个 观景 仓 绕 一圈 分钟 值得 风景,排名 坐 绕 值得,全世界 摩天轮 仓 观景 仓 风景,高
yan***bs,5.0,坡国滨海花园附近的摩天轮很值得去坐坐，内部环境很好，还有些类似包间的单独场景布置，配上美美的夜景灯光，感觉表太好了,25/04/23,0,https://sg.trip.com/review/singapore-flyer-10758467-175620506?locale=en-SG,Singapore Flyer,False,False,坡国滨海花园附近的摩天轮很值得去坐坐内部环境很好还有些类似包间的单独场景布置配上美美的夜景灯光感觉表太好了,坡国 滨海 花园 摩天轮 值得 坐坐 内部 环境 很好 类似 包间 单独 场景 布置 配 美美 夜景 灯光 感觉 表 太好了,值得 坐坐 类似 配 表,坡国 滨海 花园 摩天轮 环境 包间 场景 布置 美美 夜景 灯光 感觉,
jasonhuilee,5.0,可以看到滨海湾全貌，金沙、鱼尾狮都可以看到，推荐晚上去看夜景,07/04/23,3,https://sg.trip.com/review/singapore-flyer-10758467-175436514?locale=en-SG,Singapore Flyer,False,False,可以看到滨海湾全貌金沙鱼尾狮都可以看到推荐晚上去看夜景,滨海湾 全貌 金沙 鱼尾狮 推荐 晚上 夜景,推荐,滨海湾 全貌 金沙 鱼尾狮 夜景,
_We***32,5.0,缆车里面也有空调哦，内部空间很大 ，挺舒适滴,18/07/23,3,https://sg.trip.com/review/singapore-flyer-10758467-177648418?locale=en-SG,Singapore Flyer,False,False,缆车里面也有空调哦内部空间很大 挺舒适滴,缆车 空调 内部空间 很大   挺 舒适 滴,滴,缆车 空调 内部空间,很大 舒适
茉茉无香,5.0,世界第三大摩天轮，景色很美，里面空间很大，空调很凉快。带孩子和老人的值得一去。携程购票很方便，扫二维码直接进入。满意的。,20/07/23,1,https://sg.trip.com/review/singapore-flyer-10758467-177676557?locale=en-SG,Singapore Flyer,False,False,世界第三大摩天轮景色很美里面空间很大空调很凉快。带孩子和老人的值得一去。携程购票很方便扫二维码直接进入。满意的。,世界 第三 摩天轮 景色 美 空间 很大 空调 凉快 带 孩子 老人 值得 携程 购票 扫 二维码 满意,带 值得 扫 满意,世界 摩天轮 景色 美 空间 空调 孩子 老人 携程 购票 二维码,很大 凉快
D47***95,3.0,时光之旅和摩天轮是连在一起的，参观完时光之旅然后就是接着看摩天轮，时光之旅还是可以看看，摩天轮一圈半个小时，空调比较足，看着还是不错，没体验过可以试试，如果坐过更好的摩天轮，那就白云再尝试了。时光之旅就是介绍新加坡的一些历史，一般般。本次是带老人和小孩一起去看的,05/04/23,3,https://sg.trip.com/review/singapore-flyer-10758467-175416606?locale=en-SG,Singapore Flyer,False,False,时光之旅和摩天轮是连在一起的参观完时光之旅然后就是接着看摩天轮时光之旅还是可以看看摩天轮一圈半个小时空调比较足看着还是不错没体验过可以试试如果坐过更好的摩天轮那就白云再尝试了。时光之旅就是介绍新加坡的一些历史一般般。本次是带老人和小孩一起去看的,时光 旅 摩天轮 连在一起 参观 完 时光 旅 摩天轮 时光 旅 摩天轮 一圈 半个 小时 空调 足 看着 不错 没 体验 试试 坐过 更好 摩天轮 白云 尝试 时光 旅 介绍 新加坡 历史 一般般 本次 带 老人 小孩,完 看着 没 试试 坐过 尝试 介绍 带,时光 旅 摩天轮 参观 时光 旅 摩天轮 时光 旅 摩天轮 小时 空调 体验 摩天轮 白云 时光 旅 新加坡 历史 老人 小孩,足 不错
loveyuki,5.0,在接待室，全程有小姐姐带领，优先登舱绝佳，不用排队，最关键是包舱，另一边通道进入特殊的舱，鸡尾酒好看味道一般，还有坚果小包，性价比很高，体验超值，夜景适合出片,06/07/23,0,https://sg.trip.com/review/singapore-flyer-10758467-177487413?locale=en-SG,Singapore Flyer,False,False,在接待室全程有小姐姐带领优先登舱绝佳不用排队最关键是包舱另一边通道进入特殊的舱鸡尾酒好看味道一般还有坚果小包性价比很高体验超值夜景适合出片,接待室 全程 小姐姐 带领 优先 登舱 绝佳 不用 排队 关键 包舱 另一边 通道 舱 鸡尾酒 好看 味道 坚果 小包 性价比 高 体验 超值 夜景 适合 出片,带领 优先 不用 通道 好看 超值 适合,接待室 全程 小姐姐 登舱 排队 关键 包舱 舱 鸡尾酒 味道 坚果 小包 性价比 体验 夜景 出片,高
新加坡旅行者,5.0,【景色】新加坡摩天轮是新加坡地标建筑之一，是来新加坡旅游必打卡景点。在摩天轮上观景，可以俯瞰新加坡海湾秀丽风光。【趣味】非常值得游览胜地。【性价比】性价比超高。,20/04/22,0,https://sg.trip.com/review/singapore-flyer-10758467-170323781?locale=en-SG,Singapore Flyer,False,False,景色新加坡摩天轮是新加坡地标建筑之一是来新加坡旅游必打卡景点。在摩天轮上观景可以俯瞰新加坡海湾秀丽风光。趣味非常值得游览胜地。性价比性价比超高。,景色 新加坡 摩天轮 新加坡 地标 建筑 新加坡 旅游 必 打卡 景点 摩天轮 观景 俯瞰 新加坡 海湾 秀丽 风光 趣味 值得 游览胜地 性价比 性价比 超高,旅游 打卡 俯瞰 值得 超高,景色 新加坡 摩天轮 新加坡 地标 建筑 新加坡 景点 摩天轮 观景 新加坡 海湾 风光 趣味 游览胜地 性价比 性价比,秀丽
希洪吉罗德,5.0,坐上观景摩天轮，花园城市尽收眼底，漂亮的地方，还会再来的。,04/06/23,0,https://sg.trip.com/review/singapore-flyer-10758467-176045456?locale=en-SG,Singapore Flyer,False,False,坐上观景摩天轮花园城市尽收眼底漂亮的地方还会再来的。,坐 观景 摩天轮 花园 城市 尽收眼底 漂亮 地方 再来,坐 再来,观景 摩天轮 花园 城市 地方,漂亮
希洪吉罗德,5.0,这个摩天轮🎡太漂亮了，可以俯瞰整个金海湾，那是太美了。,03/03/23,0,https://sg.trip.com/review/singapore-flyer-10758467-175075354?locale=en-SG,Singapore Flyer,False,False,这个摩天轮太漂亮了可以俯瞰整个金海湾那是太美了。,摩天轮 太漂亮 俯瞰 金 海湾 太美,俯瞰,摩天轮 太漂亮 金 海湾,太美
由我决定,5.0,很值得体验的游乐项目，从高空俯瞰滨海湾，真的是美不胜收,17/02/23,0,https://sg.trip.com/review/singapore-flyer-10758467-174937339?locale=en-SG,Singapore Flyer,False,False,很值得体验的游乐项目从高空俯瞰滨海湾真的是美不胜收,值得 体验 游乐 项目 高空 俯瞰 滨海湾 真的 美不胜收,值得 俯瞰,体验 游乐 项目 高空 滨海湾,
Helen,5.0,在摩天轮🎡上欣赏滨海湾美景是最佳选择，白天和晚上可以欣赏到不一样的风光，金沙酒店白天晚上都是那样迷人，晚上可以看到灯光秀。,30/06/23,0,https://sg.trip.com/review/singapore-flyer-10758467-177303690?locale=en-SG,Singapore Flyer,False,False,在摩天轮上欣赏滨海湾美景是最佳选择白天和晚上可以欣赏到不一样的风光金沙酒店白天晚上都是那样迷人晚上可以看到灯光秀。,摩天轮 欣赏 滨海湾 美景 最佳 选择 白天 晚上 欣赏 风光 金沙 酒店 白天 晚上 迷人 晚上 灯光 秀,欣赏 选择 欣赏,摩天轮 滨海湾 美景 风光 金沙 酒店 迷人 灯光,秀
Life is fun,5.0,坐摩天轮可以从上面看到整个城市的面貌，而且摩天轮速度不快，所以不会让人有害怕的感觉。,31/05/23,1,https://sg.trip.com/review/singapore-flyer-10758467-176006947?locale=en-SG,Singapore Flyer,False,False,坐摩天轮可以从上面看到整个城市的面貌而且摩天轮速度不快所以不会让人有害怕的感觉。,坐 摩天轮 城市 面貌 摩天轮 速度 不快 害怕 感觉,坐 害怕,摩天轮 城市 面貌 摩天轮 速度 感觉,
yan***bs,4.0,坡国的摩天轮值得一试，一圈下来半小时，全城主要地区景色也能尽收眼底，配合观景轮内的自动视频讲解，环境和效果都不错，夜景更赞,24/01/23,0,https://sg.trip.com/review/singapore-flyer-10758467-174678406?locale=en-SG,Singapore Flyer,False,False,坡国的摩天轮值得一试一圈下来半小时全城主要地区景色也能尽收眼底配合观景轮内的自动视频讲解环境和效果都不错夜景更赞,坡国 摩天轮 值得 试 一圈 半小时 全城 地区 景色 尽收眼底 配合 观景 轮 自动 视频 讲解 环境 效果 不错 夜景 赞,值得 试 配合 自动 讲解 赞,坡国 摩天轮 全城 地区 景色 观景 视频 环境 效果 夜景,不错
A百草园,5.0,预订时只有三个入场时段可选，但我提前到了，前台说可以安排入场。鸡尾酒会在进入摩天轮座舱时奉上，运气不错一人独享整个座舱。,10/12/22,3,https://sg.trip.com/review/singapore-flyer-10758467-174072112?locale=en-SG,Singapore Flyer,False,False,预订时只有三个入场时段可选但我提前到了前台说可以安排入场。鸡尾酒会在进入摩天轮座舱时奉上运气不错一人独享整个座舱。,预订 三个 入场 时段 可选 提前 前台 安排 入场 鸡尾酒会 摩天轮 座舱 奉 运气 不错 独享 座舱,预订 可选 提前 安排 奉 独享,入场 时段 前台 入场 鸡尾酒会 摩天轮 座舱 运气 座舱,不错
e_w***ui,5.0,摩天观景轮是新加坡旅游的必去景点之一。,30/05/23,0,https://sg.trip.com/review/singapore-flyer-10758467-175989892?locale=en-SG,Singapore Flyer,False,False,摩天观景轮是新加坡旅游的必去景点之一。,摩天 观景 轮 新加坡 旅游 的必 景点,旅游,摩天 观景 新加坡 景点,
坏熊,5.0,景观很好，服务周到，满意的一次活动。,29/06/23,0,https://sg.trip.com/review/singapore-flyer-10758467-177292238?locale=en-SG,Singapore Flyer,False,False,景观很好服务周到满意的一次活动。,景观 服务周到 满意 活动,满意 活动,景观,
